web_record_id,source,original_title,normalized_title,web_date,youtube_id,aosrd_url,pdf_url,candidate_otter_id,otter_date,otter_packet_dir,otter_original_title,otter_enriched_title,otter_processed,screenshot_count,match_class,match_reason,title_similarity,date_relationship,speaker_relationship,variant_flag,needs_human_review,web_speakers,topic_hits
aosrd-webinars-087-5ItUoUUJvsg,aosrd_webinars_youtube,"Longevity Project-mTOR, Autophagy, and the Promise of Rapamycin with Dr. Bill Clearfield 5-Nov-2024 (Video)",longevity project-mtor autophagy and the promise of rapamycin with dr bill clearfield 5-nov-2024,2024-11-05,5ItUoUUJvsg,https://aosrd.org/webinars/,,qwUT3cyV7gYvn34XQtrA84mAbiI,2024-11-20,Research/lectures/clearfield-webinar-2024-11-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — November 20, 2024: Longevity Biomarkers (NAD, Klotho, Inflammation)",True,56,possible,topic/title similarity; insufficient independent evidence,0.327,same_month,aligned,no,yes,Bill Clearfield,"longevity,rapamycin"
aosrd-webinars-088-dMzAToPWgfw,aosrd_webinars_youtube,Diversity in the Microbiome with Dr. Piper Dobner Oct-2024 (Video),diversity in the microbiome with dr piper dobner oct-2024,,dMzAToPWgfw,https://aosrd.org/webinars/,,zXf2JR4NKM7KxvOGrUxYJnH-ld8,2025-12-31,Research/lectures/clearfield-webinar-2025-12-31,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 31, 2025: Vitamin C & Hormones + Microbiome/FMT Q&A (Piper Dobner)",True,54,possible,topic/title similarity; insufficient independent evidence,0.538,unknown,aligned,no,yes,Piper Dobner Oct; Piper Dobner Oct-,"diversity,dobner,microbiome,piper"
aosrd-webinars-088-dMzAToPWgfw,aosrd_webinars_youtube,Diversity in the Microbiome with Dr. Piper Dobner Oct-2024 (Video),diversity in the microbiome with dr piper dobner oct-2024,,dMzAToPWgfw,https://aosrd.org/webinars/,,W7XqKXZ-lIxJJAd2BNF0czu408k,2026-04-21,Research/lectures/clearfield-webinar-2026-04-21,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — April 21, 2026: Microbiome Restoration (Piper Dobner)",True,0,possible,topic/title similarity; insufficient independent evidence,0.537,unknown,aligned,no,yes,Piper Dobner Oct; Piper Dobner Oct-,"diversity,dobner,microbiome,piper"
aosrd-webinars-089-YGd1siNfdVc,aosrd_webinars_youtube,EMF and Depletion of Nitric Oxide with Beth Shirley 8-Oct-2024 (Video),emf electromagnetic field and depletion of nitric oxide with beth shirley 8-oct-2024,2024-10-08,YGd1siNfdVc,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2024/10/EMF-2024.pdf,EqC6yd4bQDKMl2mpzPURPZu-_Pc,2024-10-08,Research/lectures/clearfield-webinar-2024-10-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — Nitric Oxide, EMF & Compounding Adjuncts",True,0,strong,exact session date + substantive topic/title evidence,0.455,exact,aligned,no,no,Beth Shirley,"beth,electromagnetic,field,nitric,oxide,shirley"
aosrd-webinars-089-YGd1siNfdVc,aosrd_webinars_youtube,EMF and Depletion of Nitric Oxide with Beth Shirley 8-Oct-2024 (Video),emf electromagnetic field and depletion of nitric oxide with beth shirley 8-oct-2024,2024-10-08,YGd1siNfdVc,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2024/10/EMF-2024.pdf,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 24, 2024: Drug-Induced Nutrient Depletion & Nitric Oxide",True,0,possible,topic/title similarity; insufficient independent evidence,0.44,compatible_14d,aligned,no,yes,Beth Shirley,"depletion,nitric,oxide,shirley"
aosrd-webinars-090-upIlResYnYM,aosrd_webinars_youtube,Optimal Hormones for Optimal Metabolism Function with Dr. Felice Gersh 1-Oct-2024 (Video),optimal hormones for optimal metabolism function with dr felice gersh 1-oct-2024,2024-10-01,upIlResYnYM,https://aosrd.org/webinars/,,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 1, 2024: Physiologic Menopausal HRT with Felice Gersh",True,0,strong,exact session date + substantive topic/title evidence,0.45,exact,aligned,no,no,Felice Gersh,"felice,gersh"
aosrd-webinars-091-EC0ajS7U0yQ,aosrd_webinars_youtube,Drug Induced Nutrient Depletion with Dr. Harlan Bieley 24-Sep-2024 (Video),drug induced nutrient depletion with dr harlan bieley 24-sep-2024,2024-09-24,EC0ajS7U0yQ,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2024/09/Powerpoint-Drug-induced-Nutrient-Depletion-3-11-23.pptx.pdf,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 24, 2024: Drug-Induced Nutrient Depletion & Nitric Oxide",True,0,strong,exact session date + substantive topic/title evidence,0.55,exact,aligned,no,no,Harlan Bieley,"depletion,drug,harlan,nutrient"
aosrd-webinars-092,aosrd_webinars_vimeo,The Evolving Cannabis Space: From Medical Research and Education to Decriminalization and Regulations with Dr. Jeffrey Block Sep-2024 (Video),the evolving cannabis space from medical research and education to decriminalization and regulations with dr jeffrey block sep-2024,,,https://aosrd.org/webinars/,,XFeeYcx6xIW9i1HcL0VfsCVvAjY,2024-09-17,Research/lectures/clearfield-webinar-2024-09-17,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 17, 2024: Evolving Cannabis Space, ECS & Evidence (Jeffrey Block)",True,0,possible,topic/title similarity; insufficient independent evidence,0.483,unknown,aligned,no,yes,Jeffrey Block Sep; Jeffrey Block Sep-,"block,cannabis,education,evolving,jeffrey,medical,research,space"
aosrd-webinars-093-asNZdMRFj4k,aosrd_webinars_youtube,"Case Histories-Stroke Recovery and Ulcerative Colitis-Treating the Person, Not the Disease 10-Sep-2024 (Video)",case histories-stroke recovery and ulcerative colitis-treating the person not the disease 10-sep-2024,2024-09-10,asNZdMRFj4k,https://aosrd.org/webinars/,,dliX4LcIPRKy-7vE3xcjJ4TlkiI,2024-09-10,Research/lectures/clearfield-webinar-2024-09-10,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 10, 2024: Classical Homeopathy Cases (Stroke & Crohn’s)",True,0,strong,exact session date + substantive topic/title evidence,0.232,exact,unknown,no,no,,"case,disease,person,recovery"
aosrd-webinars-094-vryHjbho0Os,aosrd_webinars_youtube,Homeopathic Weight Loss Secrets with Heather Hallis 3-Sep-2024 (Video),homeopathic weight loss secrets with heather hallis 3-sep-2024,2024-09-03,vryHjbho0Os,https://aosrd.org/webinars/,,lad4QB8n10SgLwRq48hmZvwDQ2U,2024-09-03,Research/lectures/clearfield-webinar-2024-09-03,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 3, 2024: Hormone-Balancing Drops, Insulin Resistance & Poly Homeopathy",True,0,strong,exact session date + substantive topic/title evidence,0.128,exact,aligned,no,no,Heather Hallis,"heather,homeopathic"
aosrd-webinars-094-vryHjbho0Os,aosrd_webinars_youtube,Homeopathic Weight Loss Secrets with Heather Hallis 3-Sep-2024 (Video),homeopathic weight loss secrets with heather hallis 3-sep-2024,2024-09-03,vryHjbho0Os,https://aosrd.org/webinars/,,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 20, 2024: Cancer Treatment–Induced Osteoporosis & Fracture-First Bone Care (Dr. John Newstead)",True,0,possible,topic/title similarity; insufficient independent evidence,0.113,compatible_14d,aligned,no,yes,Heather Hallis,"heather,loss"
aosrd-webinars-095-DiZKcMJiLs8,aosrd_webinars_youtube,Pushing the Limits-From Ultra-Endurance to Revolutionary Patient Care with Lisa Tamati 27-Aug-2024 (Video),pushing the limits-from ultra-endurance to revolutionary patient care with lisa tamati 27-aug-2024,2024-08-27,DiZKcMJiLs8,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2024/08/Speaking-Engagement-Osteopathic-Conference.pdf,pw9yXaKVUW0ETXgSRTRBaLEzqQc,2024-08-27,Research/lectures/clearfield-webinar-2024-08-27,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 27, 2024: Lisa Tamati — Resilience, Advocacy & Mother’s Stroke/Cancer Recovery",True,0,strong,exact session date + substantive topic/title evidence,0.22,exact,aligned,no,no,Lisa Tamati,"lisa,tamati"
aosrd-webinars-095-DiZKcMJiLs8,aosrd_webinars_youtube,Pushing the Limits-From Ultra-Endurance to Revolutionary Patient Care with Lisa Tamati 27-Aug-2024 (Video),pushing the limits-from ultra-endurance to revolutionary patient care with lisa tamati 27-aug-2024,2024-08-27,DiZKcMJiLs8,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2024/08/Speaking-Engagement-Osteopathic-Conference.pdf,4qg44PRw27Y2Jbzl7MXMYCX0HuI,2025-04-15,Research/lectures/clearfield-webinar-2025-04-15,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — April 15, 2025: Immunosenescence & Four-Pillar Immune Formula",True,67,possible,topic/title similarity; insufficient independent evidence,0.314,divergent,aligned,no,yes,Lisa Tamati,"lisa,tamati"
aosrd-webinars-095-DiZKcMJiLs8,aosrd_webinars_youtube,Pushing the Limits-From Ultra-Endurance to Revolutionary Patient Care with Lisa Tamati 27-Aug-2024 (Video),pushing the limits-from ultra-endurance to revolutionary patient care with lisa tamati 27-aug-2024,2024-08-27,DiZKcMJiLs8,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2024/08/Speaking-Engagement-Osteopathic-Conference.pdf,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 20, 2024: Cancer Treatment–Induced Osteoporosis & Fracture-First Bone Care (Dr. John Newstead)",True,0,possible,topic/title similarity; insufficient independent evidence,0.276,compatible_7d,aligned,no,yes,Lisa Tamati,"care,lisa,tamati"
aosrd-webinars-095-DiZKcMJiLs8,aosrd_webinars_youtube,Pushing the Limits-From Ultra-Endurance to Revolutionary Patient Care with Lisa Tamati 27-Aug-2024 (Video),pushing the limits-from ultra-endurance to revolutionary patient care with lisa tamati 27-aug-2024,2024-08-27,DiZKcMJiLs8,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2024/08/Speaking-Engagement-Osteopathic-Conference.pdf,wcHy9pPXoWy5S62-GJbpasQtw2o,2025-02-12,Research/lectures/clearfield-webinar-2025-02-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 12, 2025: Red Light Method & Photobiomodulation",True,17,possible,topic/title similarity; insufficient independent evidence,0.221,divergent,aligned,no,yes,Lisa Tamati,"lisa,tamati"
aosrd-webinars-096-3m1kSqjO3yI,aosrd_webinars_youtube,Cancer Treatment Induced Bone Loss with Dr. John Neustadt 21-Aug-2024 (Video),cancer treatment induced bone loss with dr john neustadt 21-aug-2024,2024-08-21,3m1kSqjO3yI,https://aosrd.org/webinars/,,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 20, 2024: Cancer Treatment–Induced Osteoporosis & Fracture-First Bone Care (Dr. John Newstead)",True,0,strong,near date + speaker + topic evidence,0.53,near_1d,aligned,no,no,John Neustadt,"bone,cancer,john,loss"
aosrd-webinars-097-qCHRKOIOdyo,aosrd_webinars_youtube,Diagnostic Assessment of Chronic Disease with Dr. Salaheldin Halasa and Dr James Joseph 13-Aug-2024 (Video),diagnostic assessment of chronic disease with dr salaheldin halasa and dr james joseph 13-aug-2024,2024-08-13,qCHRKOIOdyo,https://aosrd.org/webinars/,,xg4V_A-L8_Ob1jKGBewDTtKzOWg,2024-08-13,Research/lectures/clearfield-webinar-2024-08-13,Tuesday Integrative Health Webinar,Tuesday Integrative Health Webinar — CDPM Four Pillars / Redox & Immune Modulation,True,0,strong,exact session date + substantive topic/title evidence,0.124,exact,aligned,no,no,Salaheldin Halasa; James Joseph,"assessment,halasa,james,joseph"
aosrd-webinars-097-qCHRKOIOdyo,aosrd_webinars_youtube,Diagnostic Assessment of Chronic Disease with Dr. Salaheldin Halasa and Dr James Joseph 13-Aug-2024 (Video),diagnostic assessment of chronic disease with dr salaheldin halasa and dr james joseph 13-aug-2024,2024-08-13,qCHRKOIOdyo,https://aosrd.org/webinars/,,b2H7gyjRNmbN0l62XtCzeLPovDE,2025-06-24,Research/lectures/clearfield-webinar-2025-06-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 24, 2025: Ivermectin & Mebendazole for Cancer Stem Cells & Fibrosis",True,80,possible,topic/title similarity; insufficient independent evidence,0.282,divergent,partial:Salaheldin Halasa,no,yes,Salaheldin Halasa; James Joseph,"halasa,salaheldin"
aosrd-webinars-097-qCHRKOIOdyo,aosrd_webinars_youtube,Diagnostic Assessment of Chronic Disease with Dr. Salaheldin Halasa and Dr James Joseph 13-Aug-2024 (Video),diagnostic assessment of chronic disease with dr salaheldin halasa and dr james joseph 13-aug-2024,2024-08-13,qCHRKOIOdyo,https://aosrd.org/webinars/,,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 8, 2025: Photobiomodulation & PCOS Tribulus Tip",True,79,possible,topic/title similarity; insufficient independent evidence,0.227,divergent,partial:James Joseph,no,yes,Salaheldin Halasa; James Joseph,"disease,james"
aosrd-webinars-097-qCHRKOIOdyo,aosrd_webinars_youtube,Diagnostic Assessment of Chronic Disease with Dr. Salaheldin Halasa and Dr James Joseph 13-Aug-2024 (Video),diagnostic assessment of chronic disease with dr salaheldin halasa and dr james joseph 13-aug-2024,2024-08-13,qCHRKOIOdyo,https://aosrd.org/webinars/,,Zxy20R1uant_QctiZutXLSt-Q-E,2025-03-25,Research/lectures/clearfield-webinar-2025-03-25,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 25, 2025: Laboratory of Functional Medicine",True,159,possible,topic/title similarity; insufficient independent evidence,0.204,divergent,partial:Salaheldin Halasa,no,yes,Salaheldin Halasa; James Joseph,"chronic,halasa"
aosrd-webinars-097-qCHRKOIOdyo,aosrd_webinars_youtube,Diagnostic Assessment of Chronic Disease with Dr. Salaheldin Halasa and Dr James Joseph 13-Aug-2024 (Video),diagnostic assessment of chronic disease with dr salaheldin halasa and dr james joseph 13-aug-2024,2024-08-13,qCHRKOIOdyo,https://aosrd.org/webinars/,,ajVChHpkQS72kcrtN9J03lwNFZ0,2026-04-28,Research/lectures/clearfield-webinar-2026-04-28,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — April 28, 2026: Telomeres & How Not to Age (Bill Andrews)",True,154,possible,topic/title similarity; insufficient independent evidence,0.196,divergent,partial:James Joseph,no,yes,Salaheldin Halasa; James Joseph,"disease,joseph"
aosrd-webinars-098-33LzcsSXUns,aosrd_webinars_youtube,"Human Gut Microbiome, Postbiotic Metabolites and the Microbiome Theory of Aging with Dr. Ross Pelton 06-Aug-2024 (Video)",human gut microbiome postbiotic metabolites and the microbiome theory of aging with dr ross pelton 06-aug-2024,2024-08-06,33LzcsSXUns,https://aosrd.org/webinars/,,CMNjlQbT2xu4NqL-9gu4VQSt0mo,2024-08-06,Research/lectures/clearfield-webinar-2024-08-06,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 6, 2024: Gut Microbiome, Postbiotic Metabolites & Oral Probiotic Dilemma",True,0,strong,exact session date + substantive topic/title evidence,0.564,exact,aligned,no,no,Ross Pelton,"aging,metabolites,microbiome,pelton,postbiotic,ross,theory"
aosrd-webinars-099-vhO2wI9HZPs,aosrd_webinars_youtube,Novel Peptide Innovations to Enhance Healthspan with Michael Antonelli 30-Jul-2024 (Video),novel peptide innovations to enhance healthspan with michael antonelli 30-jul-2024,2024-07-30,vhO2wI9HZPs,https://aosrd.org/webinars/,,ykfPBSHSL3meBk4yGojbTxMVIpA,2024-10-22,Research/lectures/clearfield-webinar-2024-10-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 22, 2024: DHA, Lutein & Zeaxanthin for Brain Health",True,68,possible,topic/title similarity; insufficient independent evidence,0.229,divergent,aligned,no,yes,Michael Antonelli,"michael,peptide"
aosrd-webinars-100-TH3WSRAjN-c,aosrd_webinars_youtube,Iron Metabolism and Sucrosomial Iron with Sam Sparhawk 23-Jul-2024 (Video),iron metabolism and sucrosomial iron with sam sparhawk 23-jul-2024,2024-07-23,TH3WSRAjN-c,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Sam Sparhawk,
aosrd-webinars-101-OIYNcWX7NAw,aosrd_webinars_youtube,Introducing C15 The First New Essential Fayy Acid Discovered in 90 Years with Dr. Stephanie Venn-Watson 16-Jul-2024 (Video),introducing c15 the first new essential fayy acid discovered in 90 years with dr stephanie venn-watson 16-jul-2024,2024-07-16,OIYNcWX7NAw,https://aosrd.org/webinars/,,SdzXWjorAW2NkmSfJoC1PdOzwAE,2025-05-20,Research/lectures/clearfield-webinar-2025-05-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — May 20, 2025: Outperforming Oncologists (CDPM Delivery, TME & NK Exosomes)",True,56,possible,topic/title similarity; insufficient independent evidence,0.292,divergent,partial:Essential Fayy Acid Discovered,no,yes,Essential Fayy Acid Discovered; Stephanie Venn-Watson,"essential,first"
aosrd-webinars-102-kBGgYtTAhyo,aosrd_webinars_youtube,Perplexing Neuromuscular and GI Symptoms in a 27 Year Old Male with Dr. Kilee Smith 9-Jul-2024 (Video),perplexing neuromuscular and gi symptoms in a 27 year old male with dr kilee smith 9-jul-2024,2024-07-09,kBGgYtTAhyo,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Kilee Smith,
aosrd-webinars-103-_5CkbM3QO2A,aosrd_webinars_youtube,Homeopathic Case Studies with Dr Parvin Zarrin 2-Jul-2024 (Video),homeopathic case studies with dr parvin zarrin 2-jul-2024,2024-07-02,_5CkbM3QO2A,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Parvin Zarrin,
aosrd-webinars-104-i-_y_4834r0,aosrd_webinars_youtube,GLP-1 Masterclass with Jay Campbell and Hunter Williams 25-Jun-2024 (Video),glp-1 masterclass with jay campbell and hunter williams 25-jun-2024,2024-06-25,i-_y_4834r0,https://aosrd.org/webinars/,,t9O9J5vUpWGkKXi-5TqxgKudSvY,2025-04-29,Research/lectures/clearfield-webinar-2025-04-29,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — Peptide Stacking Master Class (April 29, 2025)",True,149,possible,topic/title similarity; insufficient independent evidence,0.375,divergent,aligned,no,yes,Jay Campbell,"campbell,hunter"
