record_id,ecosystem,source,original_title,normalized_title,pass1_reference,otter_id,otter_date,packet_dir,packet_json_status,raw_transcript_status,summary_status,structured_lecture_notes_status,quiz_status,key_takeaways_status,infographic_data_status,infographic_status,readme_status,slides_status,slides_claimed_downloaded,slide_pdf_status,slide_images_status,audio_status,video_status,pathway_status,content_kit_status,knowledge_leaves_status,aosrd_catalog_status,aosrd_pdf_url_status,aosrd_pdf_local_status,youtube_id,youtube_url_status,youtube_video_local_status,vimeo_url_status,vimeo_video_local_status,rumble_url_status,rumble_video_local_status,overall_local_representation_status,processing_state_based_on_local_inventory,notes
otter-eEDmdeOTNokKYKUadQuO_9gDjuo,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — February 25, 2026: Psilocybin Tip, Lean PCOS & Hashimoto Phase 2 Case",tuesday integrative health webinar february 25 2026 psilocybin tip lean pcos hashimoto phase 2 case,aosrd-webinars-024-tG56hy020G8:possible;aosrd-webinars-236-JdOL-00shnA:possible,eEDmdeOTNokKYKUadQuO_9gDjuo,2026-02-25,Research/lectures/clearfield-webinar-2026-02-25,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=108, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=JdOL-00shnA,tG56hy020G8 (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-RaBBFKZC2Aa5zl5VmBwF_n4Zwk8,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 4, 2026: Frequency, Autonomic Regulation & PEMF (Cerna / Franz)",tuesday integrative health webinar march 4 2026 frequency autonomic regulation pemf cerna franz,aosrd-webinars-021-aGltKy2mBBo:strong,RaBBFKZC2Aa5zl5VmBwF_n4Zwk8,2026-03-04,Research/lectures/clearfield-webinar-2026-03-04,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=89, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=1 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=aGltKy2mBBo (unconfirmed)"
otter-Se28ZvfBuNMYHNmwQG9ua7gbTWk,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 10, 2026: Paul Clayton Pharmaco-Nutrition & GHK-Cu",tuesday integrative health webinar march 10 2026 paul clayton pharmaco nutrition ghk cu,aosrd-webinars-000-R0k2AM7bvcw:possible;aosrd-webinars-023-Tirv1WnOCRY:strong;aosrd-webinars-260-mk8ixh0kmig:possible;aosrd-webinars-272-JV1b52oVfdE:possible;aosrd-webinars-273-U0qonhUyVEg:possible;aosrd-webinars-280-gLzMZA_eM5g:possible;aosrd-2022-sunday-7-cruz-march-2022-medical-ethics-presentation-1:possible,Se28ZvfBuNMYHNmwQG9ua7gbTWk,2026-03-10,Research/lectures/clearfield-webinar-2026-03-10,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=83, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=7 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=JV1b52oVfdE,R0k2AM7bvcw,Tirv1WnOCRY,U0qonhUyVEg,gLzMZA_eM5g,mk8ixh0kmig (unconfirmed); pass1_candidate_pdf_urls=2 (unconfirmed identity)"
otter-Td9Prx_y7BG6tFzXN3Yl-Iy-NJ8,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 17, 2026: MHT Black-Box Update, HRT Debate Seed & TayaproMed AI",tuesday integrative health webinar march 17 2026 mht black box update hrt debate seed tayapromed ai,aosrd-webinars-148-FcjGN44DJf4:possible;local-downloads-hashimoto-tano:possible,Td9Prx_y7BG6tFzXN3Yl-Iy-NJ8,2026-03-17,Research/lectures/clearfield-webinar-2026-03-17,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=320, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=FcjGN44DJf4 (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-Z0DkHuyeOcxv1WxYs9ARYH-Z8Tw,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 24, 2026: IGF-1 LR3 Caution & EMF / Light Harmonization",tuesday integrative health webinar march 24 2026 igf 1 lr3 caution emf light harmonization,,Z0DkHuyeOcxv1WxYs9ARYH-Z8Tw,2026-03-24,Research/lectures/clearfield-webinar-2026-03-24,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,absent,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=48, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); sync=transcript_plus_screenshots"
otter-iFe-Jl__wpKT9UKu7NZMWLiMJ5w,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 31, 2026: Vitamin K Metabolism & Multifunctional Cardiogram (MCG)",tuesday integrative health webinar march 31 2026 vitamin k metabolism multifunctional cardiogram mcg,aosrd-webinars-019-D_j_SYnDRBM:possible;aosrd-webinars-165-bZZJFrrvTcg:possible,iFe-Jl__wpKT9UKu7NZMWLiMJ5w,2026-03-31,Research/lectures/clearfield-webinar-2026-03-31,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=51, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=D_j_SYnDRBM,bZZJFrrvTcg (unconfirmed)"
otter-OlXuXl73V1RAQ4bVYXoakDZMRnU,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — April 7, 2026: Estrogen Sisters, PT-141 & Xenoestrogen HRT Debate",tuesday integrative health webinar april 7 2026 estrogen sisters pt 141 xenoestrogen hrt debate,aosrd-webinars-063-4Nhoej8KtNE:possible;aosrd-webinars-112-nzj-iOQyroc:possible;aosrd-webinars-148-FcjGN44DJf4:possible;aosrd-webinars-222-7VK4bSpD9t8:possible;local-downloads-burton-hormones-2026-04:possible,OlXuXl73V1RAQ4bVYXoakDZMRnU,2026-04-07,Research/lectures/clearfield-webinar-2026-04-07,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=59, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=5 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=4Nhoej8KtNE,7VK4bSpD9t8,FcjGN44DJf4,nzj-iOQyroc (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-GpGzOhGTH4-q6bror7uHVEIk1Jk,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — April 14, 2026: Emily Case (EDS / Migraines / Autoimmunity) + Endocrine CE Critique",tuesday integrative health webinar april 14 2026 emily case eds migraines autoimmunity endocrine ce critique,aosrd-webinars-132-lMv3tfv7nN8:possible;local-downloads-emily-autoimmune-2026-04:possible,GpGzOhGTH4-q6bror7uHVEIk1Jk,2026-04-14,Research/lectures/clearfield-webinar-2026-04-14,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=162, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=lMv3tfv7nN8 (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-W7XqKXZ-lIxJJAd2BNF0czu408k,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — April 21, 2026: Microbiome Restoration (Piper Dobner)",tuesday integrative health webinar april 21 2026 microbiome restoration piper dobner,aosrd-webinars-088-dMzAToPWgfw:possible;aosrd-webinars-113-17THfuKKWg4:possible,W7XqKXZ-lIxJJAd2BNF0czu408k,2026-04-21,Research/lectures/clearfield-webinar-2026-04-21,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,absent,false,absent,absent,absent,absent,absent,absent,absent,cataloged_external,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_complete,"otter-manifest.slides_downloaded=true but packet.slides status=none/count=0; treated as absent per packet.json (manifest appears blanket-true); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_only; pass1_candidate_youtube_ids=17THfuKKWg4,dMzAToPWgfw (unconfirmed)"
otter-ajVChHpkQS72kcrtN9J03lwNFZ0,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — April 28, 2026: Telomeres & How Not to Age (Bill Andrews)",tuesday integrative health webinar april 28 2026 telomeres how not to age bill andrews,aosrd-webinars-016-VbIvp2bY8xs:possible;aosrd-webinars-028-IEiWWFt1dUg:possible;aosrd-webinars-097-qCHRKOIOdyo:possible;local-downloads-dna-repair-andrews-2026-04:likely,ajVChHpkQS72kcrtN9J03lwNFZ0,2026-04-28,Research/lectures/clearfield-webinar-2026-04-28,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=154, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=4 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=IEiWWFt1dUg,VbIvp2bY8xs,qCHRKOIOdyo (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-gCOkfrp7geEQBa-LbITAgz6rTKA,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — May 5, 2026: Pediatric Case (Paisley) + Gut Peptide Triad",tuesday integrative health webinar may 5 2026 pediatric case paisley gut peptide triad,,gCOkfrp7geEQBa-LbITAgz6rTKA,2026-05-05,Research/lectures/clearfield-webinar-2026-05-05,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,absent,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=53, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); sync=transcript_plus_screenshots"
otter-7f1TOn8POnM4I7k7Kv04F-ZbcYA,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — May 12, 2026: Building a DPC Practice (Stefan Hartman)",tuesday integrative health webinar may 12 2026 building a dpc practice stefan hartman,aosrd-webinars-015-vngXuAjbS-4:strong;local-downloads-dpc-hartman-2026-05:strong,7f1TOn8POnM4I7k7Kv04F-ZbcYA,2026-05-12,Research/lectures/clearfield-webinar-2026-05-12,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=38, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=vngXuAjbS-4 (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-SiB7Ifahh4_dfJVERQgP60auXjw,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — May 19, 2026: Quantum Ayurveda & Acoustic-Resonance Bioavailability (Meletis / Varanasi)",tuesday integrative health webinar may 19 2026 quantum ayurveda acoustic resonance bioavailability meletis varanasi,aosrd-webinars-010-_slDDht8T8c:possible;aosrd-webinars-014-OOyPAmbcz0U:possible;aosrd-webinars-039-FMRyzDsooVY:possible;local-downloads-ivermectin-ayurveda-2026-05:strong,SiB7Ifahh4_dfJVERQgP60auXjw,2026-05-19,Research/lectures/clearfield-webinar-2026-05-19,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=113, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=4 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=FMRyzDsooVY,OOyPAmbcz0U,_slDDht8T8c (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-NMO7SlrhVMh8EF857jQLrQfiyhc,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — May 26, 2026: Lyme, Morgellons & Syphilis (Jeremy Murphree)",tuesday integrative health webinar may 26 2026 lyme morgellons syphilis jeremy murphree,,NMO7SlrhVMh8EF857jQLrQfiyhc,2026-05-26,Research/lectures/clearfield-webinar-2026-05-26,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,absent,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=86, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); sync=transcript_plus_screenshots"
otter-avbRWMav2fwgobz9r7HjwR4z44I,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — June 2, 2026: Cancer Destruction Kits & Low-Dose Colchicine (Nicholas St. John)",tuesday integrative health webinar june 2 2026 cancer destruction kits low dose colchicine nicholas st john,aosrd-webinars-012-EcAxOut2zBI:possible;aosrd-webinars-109-rE4aeyVQ2Ho:possible;aosrd-webinars-280-gLzMZA_eM5g:possible,avbRWMav2fwgobz9r7HjwR4z44I,2026-06-02,Research/lectures/clearfield-webinar-2026-06-02,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=72, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=3 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=EcAxOut2zBI,gLzMZA_eM5g,rE4aeyVQ2Ho (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-81vgkJ55QnsvesXbnyxCMQPr6Rc,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — June 9, 2026: Taya Pro Med AI (Benoit Tano)",tuesday integrative health webinar june 9 2026 taya pro med ai benoit tano,aosrd-webinars-011-4uO525HIEm0:possible;aosrd-webinars-045-wPNq50DbJEY:possible;aosrd-webinars-057-2Wyq9xwKxNo:possible;aosrd-webinars-060-NNAnnAJAIQk:possible;aosrd-webinars-171-wSFbd7D8Lpw:variant_derivative;aosrd-webinars-189-bMobTwHmWhM:possible;local-downloads-hashimoto-tano:possible,81vgkJ55QnsvesXbnyxCMQPr6Rc,2026-06-09,Research/lectures/clearfield-webinar-2026-06-09,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=465, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=7 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=2Wyq9xwKxNo,4uO525HIEm0,NNAnnAJAIQk,bMobTwHmWhM,wPNq50DbJEY,wSFbd7D8Lpw (unconfirmed); pass1_candidate_pdf_urls=3 (unconfirmed identity)"
