record_id,ecosystem,source,original_title,normalized_title,pass1_reference,pass1_match_class,otter_id,otter_date,packet_dir,external_representation_type,external_url,local_representation_already_present,novelty_score,identity_confidence,evidence_gain_score,processing_effort,duplication_risk,downstream_utility,preservation_value,acquisition_cost_class,information_gain_effort,acquisition_decision,acquisition_rationale,what_this_could_add,what_we_already_have,blocking_condition,notes
aosrd-webinars-079-IcjS_wKZ5bI,AOSRD_Clearfield,aosrd_webinars_youtube,How Hormone Montors are Changing the Way Providers Care for Women with Rosemary Mackenzie – 18-Dec-2024(Video),how hormone montors are changing the way providers care for women with rosemary mackenzie 18 dec 2024 video,aosrd-webinars-079-IcjS_wKZ5bI,strong,teTBikykKpBtvemVFqClxhmIVaQ,2024-12-18,Research/lectures/clearfield-webinar-2024-12-18,YouTube_video,https://youtu.be/IcjS_wKZ5bI,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,teTBikykKpBtvemVFqClxhmIVaQ:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-080-zNlsUByAduM,AOSRD_Clearfield,aosrd_webinars_youtube,"Nearly Everything We Know About Soy is Wrong, Myths vs. Facts on Breast Cancer, Thyroid Function, Skin Aging, and CV Health with Dr. Mark Messina – 10-Dec-2024(Video)",nearly everything we know about soy is wrong myths vs facts on breast cancer thyroid function skin aging and cv health with dr mark messina 10 dec 2024 video,aosrd-webinars-080-zNlsUByAduM,possible,Zxy20R1uant_QctiZutXLSt-Q-E;y59a2fEx8UgOiThJHr1w-HcQc1U;l416W8yP4i7dv3Jhd5H2F74zMnU;FbRyr7EkkewAoPTmXbK9DtUiA_Y;TNvBcRwwSnrkWGe2_L3i3lGvYYk,2025-03-25;2024-08-20;2026-01-21;2024-09-24;2024-12-11,Research/lectures/clearfield-webinar-2025-03-25;Research/lectures/clearfield-webinar-2024-08-20;Research/lectures/clearfield-webinar-2026-01-21;Research/lectures/clearfield-webinar-2024-09-24;Research/lectures/clearfield-webinar-2024-12-11,YouTube_video,https://youtu.be/zNlsUByAduM,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,Zxy20R1uant_QctiZutXLSt-Q-E:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; y59a2fEx8UgOiThJHr1w-HcQc1U:otter_transcript+otter_summary+mednote_stack; l416W8yP4i7dv3Jhd5H2F74zMnU:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; FbRyr7EkkewAoPTmXbK9DtUiA_Y:otter_transcript+otter_summary+mednote_stack; TNvBcRwwSnrkWGe2_L3i3lGvYYk:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-081-HkJyig2OR_E,AOSRD_Clearfield,aosrd_webinars_youtube,The Nuts and Bolts of Bioidentical Hormone Optimization-Part 1 (Video),the nuts and bolts of bioidentical hormone optimization part 1 video,aosrd-webinars-081-HkJyig2OR_E,no_match,,,,YouTube_video,https://youtu.be/HkJyig2OR_E,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-082-UrxfDXzmVuw,AOSRD_Clearfield,aosrd_webinars_youtube,The Nuts and Bolts of Bioidentical Hormone Optimization-Part 2 Hormones-Testoste (Video),the nuts and bolts of bioidentical hormone optimization part 2 hormones testoste video,aosrd-webinars-082-UrxfDXzmVuw,no_match,,,,YouTube_video,https://youtu.be/UrxfDXzmVuw,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-083-NNfo5k3x2JE,AOSRD_Clearfield,aosrd_webinars_youtube,Twelve Days of Christmas-Twelve Medical Myths We Believed from Pediatrics to Adulthood 3-Dec-2024 (Video),twelve days of christmas twelve medical myths we believed from pediatrics to adulthood 3 dec 2024 video,aosrd-webinars-083-NNfo5k3x2JE,no_match,,,,YouTube_video,https://youtu.be/NNfo5k3x2JE,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-084-LCKfDsIgPEw,AOSRD_Clearfield,aosrd_webinars_youtube,Enhancing Cognitive Health-Integrative Approaches for Brain Longevity w Dr. Debbie Smrz 26-Nov-2024 (Video),enhancing cognitive health integrative approaches for brain longevity w dr debbie smrz 26 nov 2024 video,aosrd-webinars-084-LCKfDsIgPEw,strong,vjcply7K-rJtWMYGKgD39abIq9E,2024-11-27,Research/lectures/clearfield-webinar-2024-11-27,YouTube_video,https://youtu.be/LCKfDsIgPEw,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,vjcply7K-rJtWMYGKgD39abIq9E:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-085-VvqxDr3PUwQ,AOSRD_Clearfield,aosrd_webinars_youtube,Hormone Optimization for Men with Dr. William Clearfield 26-Nov-2024 (Video),hormone optimization for men with dr william clearfield 26 nov 2024 video,aosrd-webinars-085-VvqxDr3PUwQ,possible,zlsEo9I_-f-RI9YXiSfAueScYNM;aKanCqrE_LN8_fUCcz8yCi5pTLg,2025-09-23;2025-11-05,Research/lectures/clearfield-webinar-2025-09-23;Research/lectures/clearfield-webinar-2025-11-05,YouTube_video,https://youtu.be/VvqxDr3PUwQ,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,zlsEo9I_-f-RI9YXiSfAueScYNM:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; aKanCqrE_LN8_fUCcz8yCi5pTLg:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-086-3F5eDzS7HqI,AOSRD_Clearfield,aosrd_webinars_youtube,Personalized Age Management Using Longevity Biomarkers with Dr. Jin-Xiong 19-Nov-2024 (Video),personalized age management using longevity biomarkers with dr jin xiong 19 nov 2024 video,aosrd-webinars-086-3F5eDzS7HqI,possible,qwUT3cyV7gYvn34XQtrA84mAbiI,2024-11-20,Research/lectures/clearfield-webinar-2024-11-20,YouTube_video,https://youtu.be/3F5eDzS7HqI,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,qwUT3cyV7gYvn34XQtrA84mAbiI:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-087-5ItUoUUJvsg,AOSRD_Clearfield,aosrd_webinars_youtube,"Longevity Project-mTOR, Autophagy, and the Promise of Rapamycin with Dr. Bill Clearfield 5-Nov-2024 (Video)",longevity project mtor autophagy and the promise of rapamycin with dr bill clearfield 5 nov 2024 video,aosrd-webinars-087-5ItUoUUJvsg,possible,qwUT3cyV7gYvn34XQtrA84mAbiI,2024-11-20,Research/lectures/clearfield-webinar-2024-11-20,YouTube_video,https://youtu.be/5ItUoUUJvsg,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,qwUT3cyV7gYvn34XQtrA84mAbiI:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-088-dMzAToPWgfw,AOSRD_Clearfield,aosrd_webinars_youtube,Diversity in the Microbiome with Dr. Piper Dobner Oct-2024 (Video),diversity in the microbiome with dr piper dobner oct 2024 video,aosrd-webinars-088-dMzAToPWgfw,possible,zXf2JR4NKM7KxvOGrUxYJnH-ld8;W7XqKXZ-lIxJJAd2BNF0czu408k,2025-12-31;2026-04-21,Research/lectures/clearfield-webinar-2025-12-31;Research/lectures/clearfield-webinar-2026-04-21,YouTube_video,https://youtu.be/dMzAToPWgfw,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,zXf2JR4NKM7KxvOGrUxYJnH-ld8:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; W7XqKXZ-lIxJJAd2BNF0czu408k:otter_transcript+otter_summary+mednote_stack,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-089-YGd1siNfdVc,AOSRD_Clearfield,aosrd_webinars_youtube,EMF and Depletion of Nitric Oxide with Beth Shirley 8-Oct-2024 (Video),emf and depletion of nitric oxide with beth shirley 8 oct 2024 video,aosrd-webinars-089-YGd1siNfdVc,strong,EqC6yd4bQDKMl2mpzPURPZu-_Pc;FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-10-08;2024-09-24,Research/lectures/clearfield-webinar-2024-10-08;Research/lectures/clearfield-webinar-2024-09-24,AOSRD_PDF,https://aosrd.org/wp-content/uploads/2024/10/EMF-2024.pdf,yes,3,high,2,low,medium,medium,medium,low,strong,ACQUIRE_CANDIDATE,PDF likely corresponds to an existing Otter session (Pass 1 strong) but may add slides/figures/references not present as local images. Otter transcript/MedNote exist; local slide JPEGs do not (Pass 2 claimed_elsewhere). Low acquisition/processing cost.,"Durable visual/source PDF representation (slides, tables, citations) for an existing session.",EqC6yd4bQDKMl2mpzPURPZu-_Pc:otter_transcript+otter_summary+mednote_stack; FbRyr7EkkewAoPTmXbK9DtUiA_Y:otter_transcript+otter_summary+mednote_stack,,pdf_role=enrichment_candidate; pass3_pdf_availability=available_external; pass1_rel=existing_session_representation
aosrd-webinars-089-YGd1siNfdVc,AOSRD_Clearfield,aosrd_webinars_youtube,EMF and Depletion of Nitric Oxide with Beth Shirley 8-Oct-2024 (Video),emf and depletion of nitric oxide with beth shirley 8 oct 2024 video,aosrd-webinars-089-YGd1siNfdVc,strong,EqC6yd4bQDKMl2mpzPURPZu-_Pc;FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-10-08;2024-09-24,Research/lectures/clearfield-webinar-2024-10-08;Research/lectures/clearfield-webinar-2024-09-24,YouTube_video,https://youtu.be/YGd1siNfdVc,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. Prefer the companion AOSRD PDF if visual enrichment is needed.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,EqC6yd4bQDKMl2mpzPURPZu-_Pc:otter_transcript+otter_summary+mednote_stack; FbRyr7EkkewAoPTmXbK9DtUiA_Y:otter_transcript+otter_summary+mednote_stack,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-090-upIlResYnYM,AOSRD_Clearfield,aosrd_webinars_youtube,Optimal Hormones for Optimal Metabolism Function with Dr. Felice Gersh 1-Oct-2024 (Video),optimal hormones for optimal metabolism function with dr felice gersh 1 oct 2024 video,aosrd-webinars-090-upIlResYnYM,strong,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,YouTube_video,https://youtu.be/upIlResYnYM,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,OL_Ukp1RYjVvnjsMHnF2eXCXDC8:otter_transcript+otter_summary+mednote_stack,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-091-EC0ajS7U0yQ,AOSRD_Clearfield,aosrd_webinars_youtube,Drug Induced Nutrient Depletion with Dr. Harlan Bieley 24-Sep-2024 (Video),drug induced nutrient depletion with dr harlan bieley 24 sep 2024 video,aosrd-webinars-091-EC0ajS7U0yQ,strong,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,AOSRD_PDF,https://aosrd.org/wp-content/uploads/2024/09/Powerpoint-Drug-induced-Nutrient-Depletion-3-11-23.pptx.pdf,yes,3,high,2,low,medium,medium,medium,low,strong,ACQUIRE_CANDIDATE,PDF likely corresponds to an existing Otter session (Pass 1 strong) but may add slides/figures/references not present as local images. Otter transcript/MedNote exist; local slide JPEGs do not (Pass 2 claimed_elsewhere). Low acquisition/processing cost.,"Durable visual/source PDF representation (slides, tables, citations) for an existing session.",FbRyr7EkkewAoPTmXbK9DtUiA_Y:otter_transcript+otter_summary+mednote_stack,,pdf_role=enrichment_candidate; pass3_pdf_availability=available_external; pass1_rel=existing_session_representation
aosrd-webinars-091-EC0ajS7U0yQ,AOSRD_Clearfield,aosrd_webinars_youtube,Drug Induced Nutrient Depletion with Dr. Harlan Bieley 24-Sep-2024 (Video),drug induced nutrient depletion with dr harlan bieley 24 sep 2024 video,aosrd-webinars-091-EC0ajS7U0yQ,strong,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,YouTube_video,https://youtu.be/EC0ajS7U0yQ,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. Prefer the companion AOSRD PDF if visual enrichment is needed.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,FbRyr7EkkewAoPTmXbK9DtUiA_Y:otter_transcript+otter_summary+mednote_stack,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-092-no_id,AOSRD_Clearfield,aosrd_webinars_vimeo,The Evolving Cannabis Space: From Medical Research and Education to Decriminalization and Regulations with Dr. Jeffrey Block Sep-2024 (Video),the evolving cannabis space from medical research and education to decriminalization and regulations with dr jeffrey block sep 2024 video,aosrd-webinars-092-no_id,,,,,Vimeo_video,https://vimeo.com/1012405882,no,1,unresolved,1,very_high,medium,unknown,unknown,high,unknown,HUMAN_REVIEW,Video available but relationship/utility context is insufficient for an automated acquisition gate.,Unknown.,no,human_review_required,pass3_availability=available_external; captions=not_checked
